created,id,name,status,time,local_date,local_time,updated,utc_offset,waitlist_count,yes_rsvp_count,link,description,visibility,venue.id,venue.name,venue.lat,venue.lon,venue.repinned,venue.address_1,venue.city,venue.country,venue.localized_country_name,group.created,group.name,group.id,group.join_mode,group.lat,group.lon,group.urlname,group.who,group.localized_location,group.region,photo_album.photo_sample,duration,rsvp_limit,venue.zip,venue.state,how_to_find_us,rsvp_close_offset,manual_attendance_count,rsvp_open_offset,venue.address_2
150611589e4,243587987,Data Transformation with dplyr Part 2,past,15096636e5,2017-11-02,19:00,1509671257e3,-14400000,0,8,https://www.meetup.com/R-Ladies-Orlando/events/243587987/,"<p>R-Ladies Orlando will be running few sessions for Absolute R Beginners!!</p> <p><br/>This is the 4th part of the R for Beginners series ,it's an opportunity for anyone completely new to R to get started. </p> <p>Make sure you have R and R studio ready to go!!</p> <p>Bring your (charged) laptop.</p> <p>Read chapter 3 of Garrett Grolemund and Hadley Wickham book, ""R for Data Science"" <a href=""http://r4ds.had.co.nz/"" class=""linkified"">http://r4ds.had.co.nz/</a></p> <p>To download R, go to <a href=""https://cloud.r-project.org/""><a href=""https://cloud.r-project.org"" class=""linkified"">https://cloud.r-project.org</a></a> (<a href=""https://cloud.r-project.org/""><a href=""https://cloud.r-project.org/"" class=""linkified"">https://cloud.r-project.org/</a></a>)</p> <p>To download RStudio <a href=""http://www.rstudio.com/download""><a href=""http://www.rstudio.com/download"" class=""linkified"">http://www.rstudio.com/download</a></a></p> <p>Follow the instructions to download and install.</p> <p>Please make sure you installed packages:</p> <p>tidyverse and nycflights13</p> <p>install.packages(""tidyverse"") </p> <p>install.packages(""nycflights13"")</p> <p><br/>Everyone is welcome!</p> <p>***************************************************************************</p> <p>Parking at Code School:</p> <p>Parking at GAI garage (accessible from South St and Summerlin St.)</p> <p>After 6:00PM the street entrance on the first floor is locked, and the building can only be accessed through the garage entrances and elevators on levels P2-P4.</p> <p>After 6:00PM you can park anywhere in the garage.</p> ",public,25327304,Code School,28.538494110107422,-81.36881256103516,FALSE,618 E South St Ste 620,Orlando,US,USA,1496674452e3,R-Ladies Orlando,24292488,open,28.540000915527344,-81.37000274658203,R-Ladies-Orlando,Members,"Orlando, FL",en_US,,5400000,20,,,,,,,
1515089499e3,246490030,¡Primer Meetup del 2018!,past,15160572e5,2018-01-15,18:00,1516246265e3,-18000000,0,24,https://www.meetup.com/R-Ladies_Quito/events/246490030/,"<p>• Lo que haremos<br/>¡ Feliz 2018 R-Ladies¡</p> <p>Para iniciar con pie derecho el 2018, este 15 de enero hemos preparado nuestro primer Meetup del año.</p> <p>Será genial contar con su presencia para organizarnos para los eventos que hemos programado a lo largo del 2018 que estamos seguras será grandioso. Pues este año queremos hacer código en buena compañía y aprendiendo de las mejores. Haremos una introducción de R-Ladies Quito para quienes se unirán por primera vez y además tendremos la participación de Gaby Sandoval, la súperRladie, organizadora de R-Ladies Santiago, quien nos contará la los proyectos de R-Ladies Latinoamérica.</p> <p>Les invitamos a participar en el foro para aportar ideas y los temas que les interesaría trabajar en este 2018.</p> <p>¿de qué te gustaría tratar en R-Ladies?</p> <p>¿qué te gustaría aprender en R?</p> <p>Nos vemos el 15 de enero a las 18:00 en IMPAQTO, República de El Salvador 406 y Moscú.</p> <p>Por favor, si te apuntas y luego ves que no vas a poder venir, ¡libera tu plaza! Pues el lugar no es muy grande y las plazas son limitadas. ¡Gracias!</p> <p>• Lo que hay que traer<br/>Muchas ganas de aprender R</p> <p>• Información importante<br/>La sala está disponible desde las 18:00 a 20:00</p> ",public,24936582,Impaqto,-0.18436600267887115,-78.48075866699219,FALSE,Av República de El Salvador 406 y Calle Moscú,Quito,EC,Ecuador,1500409959e3,R-Ladies Quito,25039212,open,-0.1899999976158142,-78.5,R-Ladies_Quito,R-Ladies,"Quito, Ecuador",en_US,,7200000,,,,,,,,
151359078e4,246008595,Operators and loops in R - for beginners (ქართულ ენაზე),past,15138684e5,2017-12-21,19:00,15138787e5,14400000,0,8,https://www.meetup.com/rladies-tbilisi/events/246008595/,"<p>• What we'll do<br/>მომდევნო შეხვედრა გაიმართება 21 დეკემბერს. იგი გათვლილია დამწყებთათვის. შერჩეული თემა ფუნდამენტური და მნიშვნელოვანია, რადგან შეეხება R-ში ჩადებულ ლოგიკას. კონკრეტულად, დავიწყებთ კავშირის ოპერატორების - და, ან, არა - განხილვით, შემდეგ ვისაუბრებთ ლოგიკურ ოპერატორებზე. ამის შემდეგ გადავალთ ""თუ-მაშინ"" პირობით წინადადებებზე.<br/>შეხვედრას დავასრულებთ ""while loop""-ით. ვნახავთ, როგორ მარტივად და სასარგებლოდ შეიძლება მისი გამოყენება, მაგალითად, მანქანაში, მძღოლის დამხმარის მოწყობილობაში.</p> <p>შეხვედრა გაიმართება ქართულ ენაზე და მას უმასპინძლებს ნინო მელითაური.</p> <p>==============================<br/>The next meetup is on December 21. It is suitable for beginners. The topic is about the logic of R. We will discuss relational operators like ""and"", ""or"", ""not"", and logical operators, followed by ""if-else"" conditional statements. We will end with ""while loops"" and try out an example.</p> <p>The meetup is hosted by Nino Melitauri, in Georgian.</p> <p>• What to bring</p> <p><br/>• Important to know</p> ",public,24812484,ჯეოლაბი GeoLab,41.71767044067383,44.78483200073242,FALSE,"8 Merab Aleksidze St, Tbilisi 0160",Tbilisi,ge,Georgia,1480449123e3,R-Ladies Tbilisi,21313292,approval,41.720001220703125,44.790000915527344,rladies-tbilisi,Member,"Tbilisi, Georgia",en_US,,7200000,,,,,,,,
1512140574e3,245560636,Último encuentro del 2017!!,past,15132024e5,2017-12-13,19:00,1513250423e3,-10800000,0,25,https://www.meetup.com/rladies-montevideo/events/245560636/,"<p>Hola a tod@as, estamos contentas de anunciar nuestro último encuentro del año y agradecerles por ser parte de esta iniciativa!</p> <p>Esta vez nos juntamos en Pyxis, Br España 2323 a las 19:00 hs.</p> <p>Para este encuentro tenemos dos invitadas que nos van a contar cosas muy interesantes!!</p> <p><br/>Maine Fariello: ""Visualización de datos genómicos""</p> <p>Daniela Vázquez: ""Cómo me metí en la tecnología por la ventana y en la NASA por la banderola""</p> <p><br/>Si te interesa anotarte a NASAdatanauts (<a href=""https://open.nasa.gov/blog/nasa-datanauts-apply-spring-2018-class/"" class=""linkified"">https://open.nasa.gov/blog/nasa-datanauts-apply-spring-2018-class/</a>) hasta el 22 de Diciembre estás a tiempo y Dani te va a contar sobre su experiencia.</p> <p><br/>La idea en este último encuentro es hacer una despedida lluvia, así que si podés traé algo para compartir (bebida o comida).</p> <p>Nos vemos pronto!</p> ",public_limited,24834536,Oficina de Pyxis,-34.910091400146484,-56.16558837890625,FALSE,Br España 2323,Montevideo,uy,Uruguay,1496402205e3,R-Ladies Montevideo,24222373,approval,-34.869998931884766,-56.16999816894531,rladies-montevideo,R-Ladies,"Montevideo, Uruguay",en_US,,7200000,,,,,,,,
1508187825e3,244261258,November Meetup - All about Software/Data Carpentries + TidyText Group Activity,past,15120954e5,2017-11-30,18:30,1512493387e3,-28800000,0,14,https://www.meetup.com/R-Ladies-PDX/events/244261258/,"<p>We will be in CLSB 1S018 of the OHSU Life Sciences Building on the Waterfront. The classroom is located on the main floor, no need to go up stairs or elevators!</p> <p>Map:</p> <p><img src=""https://secure.meetupstatic.com/photos/event/4/c/1/7/600_466519479.jpeg"" /></p> <p>More info about the location:<br/><a href=""http://www.ohsu.edu/xd/about/visiting/directions/clsb-life-sciences.cfm"" class=""linkified"">http://www.ohsu.edu/xd/about/visiting/directions/clsb-life-sciences.cfm</a></p> <p>Agenda (may change):</p> <p>6:30 - 7:00 - Introductions (maybe share something you've done, learned, or wanted to learn about R this week) + R Ladies Business (see link for discussion items: <a href=""https://github.com/rladies-pdx/meeting_recaps/wiki/2017-11-30-Agenda"" class=""linkified"">https://github.com/rladies-pdx/meeting_recaps/wiki/2017-11-30-Agenda</a> )</p> <p>7:00 - 7:15 - Carpentries Presentation (Augustina)</p> <p>Augustina is in the final stages of Carpentries Instructor Certification and will do a short presentation on it. For more info see: <a href=""https://software-carpentry.org"" class=""linkified"">https://software-carpentry.org</a> (<a href=""https://software-carpentry.org/"" class=""linkified"">https://software-carpentry.org/</a>)</p> <p>7:15 - 8:00 - Group Activity! Last month we co-hosted a TidyText tutorial with Julia Silge! Augustina has been doing analysis on Meetup activity for R-Ladies Global. Let's apply the TidyText things to R-Ladies Meetup text content including both group and event descriptions. <a href=""https://github.com/rladies-pdx/tidytext_meetups"" class=""linkified"">https://github.com/rladies-pdx/tidytext_meetups</a></p> <p>Meetup Analysis:<br/>Notebook (WIP): <a href=""https://rpubs.com/rladiespdx/rladies-meetup-eda"" class=""linkified"">https://rpubs.com/rladiespdx/rladies-meetup-eda</a><br/>Repo: <a href=""https://github.com/rladies-pdx/meetup-analysis/"" class=""linkified"">https://github.com/rladies-pdx/meetup-analysis/</a><br/>Meetup Data: <a href=""https://github.com/rladies-pdx/meetup-analysis/tree/master/latest"" class=""linkified"">https://github.com/rladies-pdx/meetup-analysis/tree/master/latest</a></p> <p>TidyText Tutorial:<br/>Augustina's R Notebook from our Meetup: <a href=""https://rpubs.com/auggy/tidytext_ulysses"" class=""linkified"">https://rpubs.com/auggy/tidytext_ulysses</a><br/>Book: <a href=""http://tidytextmining.com/"" class=""linkified"">http://tidytextmining.com/</a></p> <p>Do you want to present something? Let us know!</p> <p>We will also provide FOOD because no one likes to R on an empty stomach :)</p> <p>Elephant's Deli is conveniently located adjacent to the Meetup Space so food will come from there with Vegetarian + Gluten Free options.</p> ",public,25614534,OHSU Collaborative Life Sciences Building (CLSB),45.503196716308594,-122.67186737060547,FALSE,2730 Southwest Moody Avenue,Portland,US,USA,1500532418e3,R-Ladies PDX,25057217,open,45.5,-122.69000244140625,R-Ladies-PDX,R-Ladies,"Portland, OR",en_US,,5400000,,,,"We will be in CLSB 1S018 of the OHSU Life Sciences Building on the Waterfront. The classroom is located on the main floor, no need to go up stairs or elevators! See the map linked in the event details.",,11,,
1511042604e3,245217280,Kick-starting R-Ladies Vancouver!!!!,past,15126984e5,2017-12-07,18:00,1512848327e3,-28800000,0,17,https://www.meetup.com/R-Ladies-Vancouver/events/245217280/,"<p>Hello R-Ladies community!</p> <p>We are ready to kick-start our local chapter of R-Ladies!</p> <p>Come along to this introductory event where we will find what R-Ladies is all about and get to know fellow R-enthusiasts in Vancouver area. This event is kindly supported by Hothead Games, who are hosting us at their downtown office, thanks a bunch! Also, shout-out to RStudio for providing food and a prize!</p> <p>If you haven’t done so yet, please fill out this survey to help us organize future events: <a href=""http://meet.meetup.com/wf/click?upn=pEEcc35imY7Cq0tG1vyTtzvunsCyKxCKYpTaEbXKAlBW3f8FXCLadsHoAxp5xgfj_CQ7n4E-2BgUeoCGIDa4hBlyamVQRfMhrZULcLb4L-2BbS6NUfsPuyG9IujIfOJGmsDiPFLBhOvBihI7EmYukDjP3BzYREAnCWvPIbLFcGUwr6RejKJGba7ejg502Z95BbO-2B573gbtpJhu6O29evC7fmv1NSi-2FoPKtqpyFqKmhkfPM0ahXv2-2FUcPyQj5-2BuV4wcH-2FucfHngE-2BWqi3hKmOWHgrn6xIz5cxcciSKdKrt4vhYAJ4-3D""><a href=""https://goo.gl/forms/oztMH7oj0bcKHFUq1"" class=""linkified"">https://goo.gl/forms/oztMH7oj0bcKHFUq1</a></a></p> <p><br/>**Updated agenda:</p> <p> 6:00-6:30 pm | Arrive +  meet other ladies, talk R </p> <p> 6:30 pm | Presentation + discussion on R-Ladies global and future of the Vancouver chapter</p> <p>7:30 pm | Raffle to win RStudio t-shirt</p> <p>For ladies interested in getting a celebratory drink after the event, some of us might head to the nearbyish Cactus Club Cafe @ Canada Place (~10 min walk)</p> ",public,25072155,Hothead Games Office,49.29037094116211,-123.12954711914062,FALSE,1555 W. Pender St.,Vancouver,ca,Canada,1507261656e3,R-Ladies Vancouver,26169684,open,49.279998779296875,-123.04000091552734,R-Ladies-Vancouver,Members,"Vancouver, BC",en_US,,,20,"",BC,"Arrive at the front of the Hothead Games office, say you're here for R-Ladies event and one of us will direct you",,,,
1510091184e3,244909485,"New year, new R meetup!",past,15156252e5,2018-01-10,18:00,1515676073e3,-18000000,0,43,https://www.meetup.com/rladies-philly/events/244909485/,"<p>Ring in the new year with a resolution to use R more!</p> <p>Who are we? We are a few women in Philadelphia who use R and wanted to have a friendly community to extend our R skills and network with other women R users. We learned about the international R-Ladies community and decided to try it in our city.</p> <p>Anyone with an interest in R is welcome. You can be an R expert or novice.</p> <p>When? This January will be the first meeting. We plan to have an informal mixer to introduce ourselves and find out what topics are of the most interest for future meetings. After this first meeting, we hope to start a monthly schedule of interactive workshops led by volunteers. If you have anything you want to share, a problem you are working on, or an idea for a collaborative project, we want to hear about it!</p> <p>If you are completely new to R, bring your computer, and we can walk you through setting up R and RStudio or answer any setup questions you have been working through.</p> <p>Where? We are being hosted at MakeOffices in center city. There will be Pizza!</p> ",public,25434194,MakeOffices,39.95413589477539,-75.173553466796875,FALSE,2001 Market Street #2500,Philadelphia,us,USA,1507729015e3,R-Ladies Philly,26229746,open,40.119998931884766,-75.01000213623047,rladies-philly,R-Ladies,"Philadelphia, PA",en_US,,7200000,60,"",PA,Two Commerce Square (2001 Market) is located on the corner of 20th & Market. You will need to check in with the security desk downstairs and grab a badge to access MakeOffices space on the 25th floor. ,,,,
1510666118e3,245104057,Building Shiny apps,past,15126696e5,2017-12-07,19:00,1512682831e3,3600000,0,15,https://www.meetup.com/R-Ladies-Brussels/events/245104057/,"<p>Shiny is an R package to build interactive web apps. Here a simple example of what you can do with Shiny: <a href=""https://shiny.rstudio.com/gallery/tabsets.html""><a href=""https://shiny.rstudio.com/gallery/tabsets.html"" class=""linkified"">https://shiny.rstudio.com/gallery/tabsets.html</a></a></p> <p>Refer to RStudio's gallery for more examples.</p> <p>In this Shiny workshop you will learn how to build a Shiny app. We will cover Shiny app architecture, reactivity and how to share your app.</p> <p>What do you need?</p> <p>Bring your laptop with R, RStudio and Shiny package installed.</p> <p>We look forward to see you !</p> ",public,25271576,DigitYser,50.85734939575195,4.350038051605225,FALSE,Boulevard d'Anvers 40,Brussels,be,Belgium,1502796907e3,R-Ladies Brussels,25492745,open,50.83000183105469,4.329999923706055,R-Ladies-Brussels,Members,"Brussels, Belgium",en_US,,,,,,,,,,
1510864575e3,245167843,Intro R Workshop,past,15163128e5,2018-01-18,15:00,1516322932e3,-25200000,0,23,https://www.meetup.com/rladies-tucson-az/events/245167843/,<p><b>The main goal of this workshop is to develop the following skills: </b></p> <p>• R Basics</p> <p><br/>– Installing packages</p> <p>– Using libraries</p> <p>– Defining your working directory</p> <p>– Checking your working space</p> <p>• Coding literacy</p> <p><br/>– Reading code</p> <p>– Reading error messages</p> <p>– Writing readable code</p> <p> • Importing Data into R</p> <p>– Importing Excel spreadsheets into R </p> <p>– Dealing with different data types</p> <p>– Summarizing your data</p> <p>– Creating crosstabs</p> ,public,25616411,iSpace - Room 202 of the Science-Engineering Library (UA campus),32.22895431518555,-110.95101928710938,FALSE,"744 N Highland Ave, Tucson, AZ 85719",Tucson,us,USA,1510685121e3,R-Ladies Tucson AZ,26598934,open,32.220001220703125,-110.97000122070312,rladies-tucson-az,Members,"Tucson, AZ",en_US,,3600000,,"",AZ,iSpace - Room 202 of the Science-Engineering Library (UA campus),,,,
1510847752e3,245161189,Intro to dplyr & ggplot2 with Marieke Jones,past,15125148e5,2017-12-05,18:00,1512749173e3,-18000000,0,18,https://www.meetup.com/rladies-charlottesville/events/245161189/,"<p><b>* Updated Location * Please note that we will be meeting at Hemoshear, not VividCortex. Hemoshear is located near the other end of the Downtown Mall at 501 Locust Avenue, Suite 301. There is free parking in the parking lot. </b></p> <p>Pipes, plots, and more! </p> <p>Join us for a two-part workshop led by UVA's Marieke Jones on two core packages in the tidyverse: dplyr and ggplot2. This session is geared towards all proficiency levels in R. Whether you've just started learning and you want to know what piping is or how to make a plot, or if you're a pro and you want a refresher on writing cleaner code, this workshop will be beneficial to you. Also, there will be pizza :)</p> <p><b>Schedule:</b></p> <p>• <b>6:00-6:45 Intro to R</b></p> <p>• <b>6:45-7:30 Intro to dplyr </b></p> <p>Come to one or both! </p> <p>Please bring a laptop with R, RStudio, and the tidyverse package installed before coming to the MeetUp. If you need a short tutorial on getting oriented in R and on installing a package in R, please see this YouTube <a href=""https://www.youtube.com/watch?v=lTTJPRwnONE"">video</a>. We will be available 30min before the session starts to assist anyone with troubles installing R, RStudio, or packages.</p> <p>Please download the <a href=""https://docs.google.com/spreadsheets/d/1ipUu6PPQJcX_QwMNWVwG2KJBWju5smrHMd9jcJwb64U/edit?usp=sharing"">nhanes.csv</a> dataset we will be using during the sessions. Save this file to your Desktop so you can easily find it. </p> <p>Follow us on twitter for more updates! @RLadiesCville</p> <p>See you then!</p> ",public,25636842,Hemoshear,0,0,FALSE,"501 Locust Avenue, Suite 301",Charlottesville,us,USA,1506014722e3,R-Ladies Charlottesville,26004745,open,38,-78.45999908447266,rladies-charlottesville,Members,"Charlottesville, VA",en_US,,7200000,,"",VA,,,,,
1511208203e3,245261565,R-Ladies Launch with Hadley Wickham,past,15126228e5,2017-12-07,18:00,1512678148e3,46800000,0,17,https://www.meetup.com/rladies-auckland/events/245261565/,"<p>Hi Everyone!</p> <p>We are thrilled to announce our meetup launch with Hadley Wickham. This meetup will aimed at all R abilities. For those very new to R or those who have using the tidyverse for a while, you'll still pick up some new tricks.</p> <p>Please arrive at 6:00 for a 6:30 start.</p> <p># Data science in the tidyverse</p> <p>The talk will begin with a broad overview of the data science process, motivated by a simple, but compelling, example. The bulk of the talk will cover the details of the process, focussing on challenges around data import, tidying, transformation, and visualisation. Along the way you'll learn some of the key principles of the tidyverse, centered around an explicit acknowledgement of the human in the loop.</p> <p>While I'll be showing and talking about lots of code, no programming experience is required. This talk contains no formulas.</p> <p># Bio</p> <p>Hadley is Chief Scientist at RStudio, a member of the R Foundation, and Adjunct Professor at Stanford University and the University of Auckland. He builds tools (both computational and cognitive) to make data science easier, faster, and more fun. His work includes packages for data science (the tidyverse: including ggplot2, dplyr, tidyr, purrr, and readr) and principled software development (roxygen2,<br/>testthat, devtools). He is also a writer, educator, and speaker promoting the use of R for data science. Learn more on his website, <a href=""http://hadley.nz/""><a href=""http://hadley.nz"" class=""linkified"">http://hadley.nz</a></a> .</p> <p>This meetup is being run in conjunction with the Data Science Discussion group <a href=""https://www.meetup.com/Data-Science-Discussion-Auckland/"" class=""linkified"">https://www.meetup.com/Data-Science-Discussion-Auckland/</a></p> <p><br/>We look forward to meeting you.</p> <p>R-Ladies Auckland.</p> <p><img src=""https://secure.meetupstatic.com/photos/event/e/8/1/600_466503713.jpeg"" /></p> ",public,25626143,"SLT1 Lecture Theatre, Room G01, Building 303 Science Building, University of Auckland",0,0,FALSE,38 Princes Street,Auckland,nz,New Zealand,151119739e4,R-Ladies Auckland,26653882,open,-36.849998474121094,174.75999450683594,rladies-auckland,Members,"Auckland, New Zealand",en_US,,7200000,30,,,,,,,
151266009e4,245727945,How to become a real-life data scientist ,past,15162876e5,2018-01-18,16:00,1516298034e3,3600000,0,29,https://www.meetup.com/rladies-copenhagen/events/245727945/,"<p>Hello R-Ladies community! We are ready to kick-start our local chapter of R-Ladies! Come along and feel free to bring a friend (or 2!) to find out what R-Ladies is all about and get to know fellow R-enthusiasts in Copenhagen. Big thanks to Prosa (<a href=""https://www.prosa.dk"" class=""linkified"">https://www.prosa.dk</a>) for sponsoring our kickoff!!!</p> <p>Updated Agenda:</p> <p>16:00-16:10-; Arrival</p> <p>16:10 - 16: 40-; Introduction of R-Ladies Global and Copenhagen chapter</p> <p>16:40 - 17:20 -; Lightning talks</p> <p>Kristina Gregorio, lead data scientist on the story of her life. “How to become a real-life data scientist “</p> <p>Diana Lucatero, soon-to-be PhD fellow, on how to predict the weather , ""How a 18th century reverend is helping you decide whether you should take your umbrella out! - On the use of the Bayes theorem in meteorology, probabilistic forecasting, verification and R! “</p> <p>17:20 - 17:30 - Planning for next meetup</p> ",public,15625982,PROSA,55.67877960205078,12.562673568725586,FALSE,Vester Farimagsgade 37A,1606,dk,Denmark,1511195891e3,R-Ladies Copenhagen,26653718,open,55.68000030517578,12.569999694824219,rladies-copenhagen,R-Ladies,"Copenhagen, Denmark",en_US,,5400000,40,,,,,,PT933H,
1515845557e3,246776180,First meetup of the R-Ladies Rotterdam,upcoming,151947e7,2018-02-24,12:00,1516034986e3,3600000,0,22,https://www.meetup.com/rladies-rotterdam/events/246776180/,"<p>We are thrilled to announce the first meetup of R-Ladies Rotterdam!</p> <p>Our preliminary schedule for the meeting is the following:<br/>- Reception at 12 pm at Erasmus MC (from 12.00 - 12.30pm)<br/>- Introductory presentation of the R-Ladies community by Ingrid - organizer RladiesRdam<br/>(from 12.30 - 12.45 )<br/>- Workshop: Using R for my Research (modern uses: Markdown &amp; Shiny apps) by Elrozy<br/>(from 12.45- 14.15)<br/>- Coffee&amp;Tea break (from 14.15 - 14.30 )<br/>- Demonstration: How to use blogdown - Create Blogs and Websites with R Markdown by Brett -<br/>co-organizer (from 14.30 - 15.00 )<br/>- Coffee&amp;Tea break (from 15.00 - 15.15 )<br/>- Discussion about the meeting and ideas for future meetups - get feedback from the participants and presenters (from 15.15 - 15.45)<br/>- We will end the meeting with drinks and something sweet to celebrate (max. until 17.00 hours)</p> <p>NOTE! Please bring your laptops fully charged in order to be able to follow the workshop. We have limited number of sockets in the meeting room. Internet WiFi connection is very good!<br/>If possible have R/Rstudio already installed on your laptops.<br/>(you can download R at the following link -&amp;gt; <a href=""https://cran.r-project.org/bin/windows/base/"" class=""linkified"">https://cran.r-project.org/bin/windows/base/</a><br/>and RStudio from here -&amp;gt; <a href=""https://www.rstudio.com/products/rstudio/download/"" class=""linkified"">https://www.rstudio.com/products/rstudio/download/</a> )</p> <p>Looking forward to meeting you all!</p> ",public,25691849,Erasmus MC,51.9111213684082,4.466923236846924,FALSE,"Wytemaweg 80, Rotterdam",3015 CN,nl,Netherlands,1512494406e3,R-Ladies Rotterdam,26792997,open,51.93000030517578,4.480000019073486,rladies-rotterdam,R-Ladies,"Rotterdam, Netherlands",en_US,,10800000,30,,,Check out the route description here: https://www.erasmusmc.nl/overerasmusmc/bereikbaarheid/?lang=en OR take Tram 7 from Rotterdam Central Station until Museumpark & Museum Boijmans Van Beuningen and then just walk toward the Erasmus MC white tower,,,,
1515378397e3,246597297,Kick-Off Meet and Greet!,upcoming,1518489e6,2018-02-12,18:30,1515714859e3,-28800000,0,12,https://www.meetup.com/rladies-seattle/events/246597297/,"<p>Welcome to our kick-off meeting of the Seattle R-Ladies chapter. More details to come as we get closer!</p> <p>• Important things to know:<br/>R-Ladies code of conduct: <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"" class=""linkified"">https://github.com/rladies/starter-kit/wiki/Code-of-Conduct</a></p> ",public,25684543,eScience Institute,47.65336608886719,-122.31178283691406,FALSE,"WRF Data Science Studio, UW Physics/Astronomy Tower, 6th Floor",Seattle,us,USA,1510161305e3,R-Ladies Seattle,26537030,open,47.61000061035156,-122.33000183105469,rladies-seattle,R-Ladies,"Seattle, WA",en_US,,5400000,,98195,wa,,,,,University of Washington
151224835e4,245595194,R-Ladies Lausanne kickoff meeting,,15175044e5,2018-02-01,18:00,1512249142e3,3600000,0,0,https://www.meetup.com/rladies-lausanne/events/245595194/,"<p>Hello R-Ladies community!</p> <p>We are ready to kick-start our Lausanne chapter of the R-Ladies!</p> <p>Come along to this introductory event where we will discuss the mission of R-Ladies, goals of our chapter and get to know each other. This event is hosted at University of Lausanne!<br/>Space is limited so please make sure you RSVP to get your spot.</p> <p>Here is a tentative agenda. Times may shift depending on how many folks show up and what you are interested in sharing.</p> <p>6:00-6:15 pm - Arriving/networking</p> <p>6:15 pm: Introduction; a presentation with a discussion on:</p> <p>• What is R-Ladies?</p> <p>• What would we like to see at R-Ladies events</p> <p>• Share your comments about location for future meetups</p> <p>7:45 pm - Lightning talks or an R related talk (depending on interest)</p> <p>Lightning talks - this is an opportunity to informally introduce ourselves and share what we are using R for or what we are hoping to do with R (~ 5-10 minutes each). If you would like to give a little talk, here's a link to sign up HERE (<a href=""https://goo.gl/forms/l2TEjOD7rTGem0jw1"" class=""linkified"">https://goo.gl/forms/l2TEjOD7rTGem0jw1</a>). There is no need for fancy slides (or any slides), the idea is to share our R interests/backgrounds and for the members to get to know each other.</p> ",public,25644301,UNIL,46.523681640625,6.584339141845703,FALSE,Anthropole,Lausanne,ch,Switzerland,1512244428e3,R-Ladies Lausanne,26765765,open,46.52000045776367,6.619999885559082,rladies-lausanne,R-Ladies,"Lausanne, Switzerland",en_US,,9000000,40,,,"Anthropole, Unil room 3068",,,,
151224934e4,245595598,Kickoff meeting R-ladies Lausanne,upcoming,15175044e5,2018-02-01,18:00,1512480438e3,3600000,0,9,https://www.meetup.com/rladies-lausanne/events/245595598/,"<p>Please register on eventbrite here (not on meetup): <a href=""https://www.eventbrite.com/e/r-ladies-lausanne-tickets-40902966875"" class=""linkified"">https://www.eventbrite.com/e/r-ladies-lausanne-tickets-40902966875</a></p> <p>• What we'll do</p> <p>Hello R-Ladies community!<br/>We are ready to kick-start our Lausanne chapter of the R-Ladies!<br/>Come along to this introductory event where we will discuss the mission of R-Ladies, goals of our chapter and get to know each other. This event is hosted at University of Lausanne!<br/>Space is limited so please make sure you RSVP to get your spot.</p> <p>Here is a tentative agenda. Times may shift depending on how many folks show up and what you are interested in sharing.<br/>6:00-6:15 pm - Arriving/networking<br/>6:15 pm: Introduction; a presentation with a discussion on:<br/>• What is R-Ladies?<br/>• What would we like to see at R-Ladies events<br/>• Share your comments about location for future meetups</p> <p>6:45 pm - Lightning talks or an R related talk (depending on interest)<br/>Lightning talks - this is an opportunity to informally introduce ourselves and share what we are using R for or what we are hoping to do with R (~ 5-10 minutes each). If you would like to give a little talk, here's a link to sign up HERE (<a href=""https://goo.gl/forms/l2TEjOD7rTGem0jw1).There"" class=""linkified"">https://goo.gl/forms/l2TEjOD7rTGem0jw1).There</a> is no need for fancy slides (or any slides), the idea is to share our R interests/backgrounds and for the members to get to know each other.</p> ",public,25644312,UNIL,46.523681640625,6.584339141845703,FALSE,Anthropole,Lausanne,ch,Switzerland,1512244428e3,R-Ladies Lausanne,26765765,open,46.52000045776367,6.619999885559082,rladies-lausanne,R-Ladies,"Lausanne, Switzerland",en_US,,7200000,40,,,"Anthropole, Unil room 3068",,,,
